epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,3.368322973450025,0.046427408854166664,0.030476755190274395,3.1436574580487604,0.05932146456163923,0.030990907688496397,0.09686347146768086,52.03,11008.9
2,3.0114441124929323,0.08021375868055555,0.06375957673783109,2.838816346247644,0.13308700033590865,0.11098390407735298,0.2234096295811485,41.67,11008.9
3,2.769892047676775,0.11185709635416667,0.10141419560331943,2.7187872779020976,0.1766879408800806,0.19041431204782605,0.3346016196401242,41.59,11008.9
4,2.6490766290161343,0.13427734375,0.11450902155352641,2.4838322875561394,0.20994289553241519,0.2043842779200054,0.3306185971328004,41.66,11008.9
5,2.519783940166235,0.1629638671875,0.13525237334634588,2.413996666471631,0.22519314746388983,0.24474530369198547,0.35320482817118404,41.94,11008.9
6,2.4542832825746803,0.1841498480902778,0.15085960634428744,2.354137871511278,0.22344642257306013,0.25237460970746517,0.37967696226705017,42.61,11008.9
7,2.350174456006951,0.202392578125,0.16596142053996435,2.2512485368162904,0.26100100772589857,0.3107967154161196,0.41483203822627795,41.44,11008.9
8,2.26613107489215,0.2207302517361111,0.18343909846851758,2.1009526933484883,0.29472623446422574,0.2977515669591909,0.44411366791402035,41.68,11008.9
9,2.1759757035308414,0.2413058810763889,0.19794220192965106,2.050546012470936,0.3381256298286866,0.3437039000396737,0.46168698072154635,41.66,11008.9
10,2.094027585039536,0.2590060763888889,0.21449894788271176,1.9458407574065146,0.35216661068189453,0.3608127229775073,0.5026148407371885,41.74,11008.9
11,2.013875605745448,0.2799614800347222,0.22649197465794774,1.9146269292770555,0.3594222371514948,0.3892248720367092,0.5162429863199199,41.71,11008.9
12,1.9154209850562944,0.3014458550347222,0.25490058285354744,1.8505674348728025,0.3705744037621767,0.39822279432421015,0.5333772229961442,41.55,11008.9
13,1.8887465459605057,0.3124321831597222,0.26077925120578066,1.7644190330492557,0.3985891837420222,0.41235535285282676,0.5626918388694839,41.7,11008.9
14,1.8257451376153364,0.3326687282986111,0.275269270741186,1.6942726946373614,0.4239838763856231,0.44559940769030837,0.5701575167347459,41.79,11008.9
15,1.7916260527239904,0.3447808159722222,0.28795266828739163,1.6741089787225336,0.4499832045683574,0.45713540480629733,0.6015960877965244,41.67,11008.9
16,1.73920504293508,0.3568522135416667,0.2973031402323214,1.5483423530154474,0.4692643600940544,0.46173906662753367,0.615565500279352,41.42,11008.9
17,1.6881966545350022,0.3733181423611111,0.3129963575666127,1.6007696154456352,0.45582801477997986,0.44563911271738627,0.6167647104502871,41.33,11008.9
18,1.6551180448797014,0.3843451605902778,0.3257236785373147,1.5714215698120455,0.44984884111521667,0.4812688162243446,0.6289598422952145,41.4,11008.9
19,1.600841265792648,0.3928087022569444,0.32920718243001185,1.4890645640305638,0.4720188108834397,0.47704094891971427,0.6125174789122152,41.59,11008.9
20,1.5460581477317545,0.4056939019097222,0.34516110596602007,1.5004063952237439,0.49848841115216663,0.502711975521552,0.6338594402117691,41.4,11008.9
21,1.5446047226174011,0.4153645833333333,0.35011879417567077,1.503098311694949,0.48034934497816595,0.4971891688442513,0.6430563112071763,41.43,11008.9
22,1.5300824907090929,0.4243977864583333,0.35386880873745796,1.38419818011634,0.5185757473967081,0.5174061217462005,0.6567505755964266,41.57,11008.9
23,1.5076117410014074,0.4303114149305556,0.36021955825423874,1.413842606360295,0.5051394020826335,0.516939464362911,0.675634872839067,41.21,11008.9
24,1.456496548321512,0.4405924479166667,0.37170145902931,1.3666444764347097,0.5216661068189452,0.5199807846907671,0.6684203010466403,41.34,11008.9
25,1.4393321900731988,0.4471028645833333,0.37677171624463723,1.388481219759074,0.5211958347329526,0.527125666352042,0.6785166778244776,41.12,11008.9
26,1.4175109896394942,0.4563123914930556,0.3828803507975203,1.3731631684231205,0.5107826671145449,0.5262712782349728,0.6594854511242003,41.16,11008.9
27,1.3815203958915339,0.4684787326388889,0.40278510083674074,1.3112958886137256,0.5575411488075244,0.572191345118599,0.6985298673588153,41.23,11008.9
28,1.3636713940650225,0.4762641059027778,0.41061678046138084,1.356188365361576,0.5429627141417535,0.5482866438575,0.6920492273688312,41.38,11008.9
29,1.3534620019296806,0.4794243706597222,0.4077760531445415,1.3915373569452647,0.5506886126973464,0.5489579676192002,0.7166831142017233,40.92,11008.9
30,1.329920066313611,0.4848497178819444,0.4155595555538423,1.3275452885325019,0.5363789049378569,0.5694792617429296,0.7020400936352669,41.39,11008.9
31,1.2953105448848672,0.4989284939236111,0.42829881464221115,1.3573585153867385,0.5628485052065838,0.5763114128356975,0.7265018881069036,41.11,11008.9
32,1.2843078405906756,0.5016818576388888,0.437207463821754,1.2971693415989363,0.5952300974135035,0.5881778886366806,0.7296019561280371,41.27,11008.9
33,1.283706448144383,0.5083143446180556,0.431010963585661,1.2776181743815316,0.593684917702385,0.5883466223411917,0.7292910250395084,41.21,11008.9
34,1.2614693925198581,0.5140787760416666,0.43886408404469623,1.2629674729061158,0.6033590863285186,0.6011002212852798,0.7461017400256269,41.41,11008.9
35,1.2277184230171971,0.5174560546875,0.44654290639617866,1.2487994885340528,0.6031575411488075,0.5852782282194913,0.727010999060045,41.34,11008.9
36,1.234801230745183,0.5226643880208334,0.44233428310985523,1.2233267144384823,0.6049714477662076,0.5942939719624041,0.7284940804694002,41.49,11008.9
37,1.1970110697050889,0.5276014539930556,0.4534711630160472,1.1726897733100197,0.6206247900571045,0.6001688133287599,0.7305170146445434,41.21,11008.9
38,1.1964076389041212,0.5313991970486112,0.46083237266179244,1.2195175806627925,0.6127645280483709,0.601532699281269,0.7403901860584341,41.21,11008.9
39,1.173699217538039,0.5362277560763888,0.4636111021393533,1.2262056096191971,0.6139737991266375,0.6099062744420232,0.7526078470798852,41.06,11008.9
40,1.1613507986896567,0.538818359375,0.47020938676732194,1.181578636233503,0.6196170641585489,0.6132282092378308,0.7555954050550177,41.4,11008.9
41,1.1744074521379337,0.5406222873263888,0.4642599630670361,1.1806637237806388,0.6251259657373195,0.6212405252891735,0.7512769955881541,41.21,11008.9
42,1.1572398361232545,0.5440402560763888,0.4675631705684287,1.1506353413854464,0.6264024185421565,0.6066490172369432,0.7480494363291391,41.06,11008.9
