epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,1.3370189829212096,0.7178955078125,0.5296278286670586,0.32753137597951226,0.9006382264024185,0.7855294469850829,0.8638942253061728,43.46,10520.2
2,0.39242862728941774,0.9090847439236112,0.7999470453915203,0.21510005830306914,0.9356399059455828,0.8376322505543617,0.9091248636165505,35.64,10520.2
3,0.2328275518440124,0.9383273654513888,0.8676881769699768,0.12447274902351839,0.9620423244877393,0.913067760277509,0.9641770066503927,35.86,10520.2
4,0.16876187126359177,0.9516330295138888,0.8942799217882051,0.1281633063234817,0.9582801477997984,0.9172282477064515,0.9705599861599621,36.12,10520.2
5,0.13904167610841492,0.9580349392361112,0.9051062927801281,0.11782273999272996,0.9620423244877393,0.9218482090899424,0.9697162759274597,35.92,10520.2
