epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,0.20283444732928477,0.9355304621848739,0.9358447830735213,0.14307078785906852,0.9561609735859494,0.9563682755988229,0.956653343059671,25.14,2375.0
2,0.16676653858994236,0.9470522584033614,0.9474392417313224,0.11630571443474716,0.9630756465219195,0.9632053825106087,0.9635153512167076,25.21,2375.0
3,0.1468996245320104,0.9524684873949579,0.9529974916742722,0.12264798229317862,0.9604480708062508,0.9600576019668865,0.9609785770890543,25.26,2375.0
4,0.12882940590131184,0.9591320903361344,0.9592243926381012,0.10668007215059178,0.9668095699073433,0.9668115178147434,0.9673136193761607,25.11,2375.0
5,0.11312545754578936,0.964515493697479,0.9647476255522438,0.0948400576022581,0.9698520259991702,0.9694908399142529,0.9702351611734674,25.03,2375.0
6,0.1047862145204504,0.9654674369747899,0.9657483063551969,0.08298856278492725,0.9748305905130688,0.9747366374407758,0.9749789853265061,24.77,2375.0
7,0.09720558604272474,0.9690126050420168,0.9691754874760082,0.07953278895077526,0.9757986447241046,0.9758659761885224,0.9761009528870154,24.88,2375.0
8,0.08829850590780002,0.9716386554621849,0.9719077324314414,0.07976251825702634,0.9738625363020329,0.9735027502088537,0.9742323125903964,24.68,2375.0
9,0.08307160743895699,0.9741005777310925,0.9744407155115103,0.08298884056144822,0.9710966671276449,0.9707018672568626,0.9717563918901685,24.64,2375.0
10,0.07471060474254504,0.9768579306722689,0.9770043271913875,0.06883272631994143,0.978011340063615,0.9778677008052252,0.9782518126823532,24.94,2375.0
11,0.06760430778963726,0.9786961659663865,0.9786611988751208,0.06568222087380995,0.9789793942746509,0.9788298221510227,0.9790415721803529,25.11,2375.0
12,0.06530326326228991,0.9787289915966386,0.9788329422522627,0.05927931849320941,0.9825750242013552,0.9826725605576301,0.9828355019447839,24.96,2375.0
13,0.06194338355870808,0.9789587710084033,0.9790993447469847,0.06003813570319716,0.9820218503664777,0.9819341738968232,0.9819574826890337,24.83,2375.0
14,0.06019534654289234,0.9807641806722689,0.9807672753587227,0.06174414042399403,0.9813303830728807,0.9812317804933807,0.9815901586689322,25.08,2375.0
15,0.05568474117948228,0.9823398109243697,0.9822695643515178,0.06330277770190973,0.9796708615682478,0.9794843098609876,0.9799893074934897,25.2,2375.0
16,0.05327072079066469,0.983061974789916,0.98304343637361,0.05561987294007544,0.9834047849536717,0.9834889359586957,0.9837091774358395,25.11,2375.0
17,0.0522888901901721,0.9838169642857143,0.9839241652544027,0.05740497234599288,0.9827133176600746,0.9829965804830383,0.9830134364197873,24.82,2375.0
18,0.04626099992261714,0.985688025210084,0.9856358009755608,0.055212802603601785,0.9822984372839165,0.9822835835805585,0.9822940559915178,24.98,2375.0
19,0.04749713514094092,0.9850315126050421,0.9849107085328744,0.05220533684055772,0.9840962522472687,0.9841584844617284,0.9841225986357656,24.77,2375.0
20,0.048100506049432175,0.9850643382352942,0.9852026974207714,0.04739984244498709,0.9853408933757434,0.9854332643972636,0.9856018440119969,24.89,2375.0
21,0.04195515454566779,0.9869353991596639,0.987075810532816,0.045310378158878464,0.9863089475867791,0.9864788777304443,0.9866422619489149,24.9,2375.0
22,0.04276214742704349,0.9868697478991597,0.9869124460915188,0.048724588071905536,0.9847877195408657,0.9849640350874661,0.9849993303169102,24.95,2375.0
23,0.041012091773460393,0.9870010504201681,0.98706808985259,0.046326434430620546,0.985202599917024,0.9851996883864145,0.9854612645159356,24.96,2375.0
24,0.03633214330629391,0.9888721113445378,0.9889159839416151,0.04895491077295602,0.9840962522472687,0.984112762738585,0.9843503661768102,24.98,2375.0
25,0.0370257571887444,0.988609506302521,0.9884964602128608,0.04968811059119485,0.9839579587885493,0.983908825540992,0.984432824232666,25.02,2375.0
26,0.03646959670811516,0.9887736344537815,0.988709687572374,0.04592126046989101,0.9850643064583046,0.9853165363179509,0.9852440676401899,25.19,2375.0
27,0.034371068959413956,0.9891675420168067,0.9892170539999806,0.043780937325660164,0.987277001797815,0.9874598783274572,0.9874876845139758,24.98,2375.0
28,0.03259234408605374,0.9898240546218487,0.9897792179708468,0.04496988176098092,0.9864472410454985,0.9865978080241949,0.986808744928797,24.76,2375.0
29,0.03390522237413195,0.9894629726890757,0.9893413483958384,0.04536108290507427,0.9865855345042179,0.986645311125698,0.9868031703264635,24.55,2375.0
30,0.03237726582417719,0.989594275210084,0.9895699120033068,0.04304693896741256,0.9864472410454985,0.9864216202520015,0.986737073369464,24.45,2375.0
31,0.03248485903639127,0.9899881827731093,0.9899755150843567,0.042764304027264256,0.9874152952565344,0.9874541287956126,0.9877270366257236,24.37,2375.0
32,0.03055039485290396,0.9902836134453782,0.9903382665598176,0.041861007276517016,0.9875535887152538,0.9876835279033974,0.9878644495767477,24.26,2375.0
33,0.02936285557303609,0.9913996848739496,0.9913291952325363,0.04048222207283062,0.987968469091412,0.9880529034348576,0.9881914932323393,24.13,2375.0
34,0.03159082324064078,0.9901851365546218,0.9901697413621472,0.03992834517814949,0.9881067625501314,0.9880682670548092,0.9882808052675711,24.35,2375.0
35,0.028227154271160605,0.9915309873949579,0.9915285449293776,0.03940212433917396,0.9883833494675702,0.9882947512221999,0.9884877432247355,24.48,2375.0
36,0.02716238206612463,0.9921218487394958,0.9921142193038753,0.038651922406262175,0.9882450560088508,0.9883876880006983,0.9885199461412949,24.32,2375.0
37,0.02750762677242776,0.9909401260504201,0.9908942959511083,0.03993035527313255,0.9881067625501314,0.9881471485668525,0.9881772379705246,24.4,2375.0
38,0.02653396746315876,0.9920890231092437,0.9921884822425918,0.04062976565764803,0.9876918821739732,0.9877137120694071,0.9878195161210065,24.49,2375.0
39,0.02603320752372261,0.9916294642857143,0.9917011219625785,0.03759579495849484,0.9885216429262896,0.9885512068616925,0.9885856713777672,24.45,2375.0
40,0.02508137628295216,0.9924829306722689,0.992379937556651,0.03784353639186047,0.9883833494675702,0.9884116163954093,0.9885357143096087,24.41,2375.0
41,0.02447597572908682,0.9926470588235294,0.9925549947109086,0.03736305949649752,0.9881067625501314,0.9881746825284486,0.988334118994835,24.15,2375.0
42,0.024292849759500818,0.9925485819327731,0.9924139159188617,0.037720758327010044,0.9883833494675702,0.9884191922965609,0.988471394738284,24.27,2375.0
43,0.027340798619195444,0.9919905462184874,0.9919436308753385,0.037855209523067236,0.9883833494675702,0.9884859218031355,0.9886777806378725,24.32,2375.0
44,0.02415301566434821,0.9927455357142857,0.9926830319218964,0.03797658038616815,0.9881067625501314,0.9881142518846615,0.9883254822040736,24.49,2375.0
45,0.026860958055256547,0.9920233718487395,0.9919090879044671,0.03650601599465934,0.9889365233024477,0.9889528757243745,0.9890705524397563,24.26,2375.0
46,0.023287740418640505,0.9928440126050421,0.9928422394817276,0.03614282935740311,0.9887982298437283,0.9888485740579267,0.9889238720138201,24.21,2375.0
47,0.024491163354147884,0.991859243697479,0.9919035080453004,0.03632947424424872,0.9892131102198866,0.9893277492421604,0.9894077342946286,24.58,2375.0
48,0.02300611893575983,0.9930737920168067,0.9929487087583935,0.0362511689487091,0.9889365233024477,0.9890118998173509,0.9891280621242531,24.41,2375.0
49,0.02563448631822938,0.9919248949579832,0.9918856796528472,0.03636353308199196,0.9890748167611672,0.9891620972650315,0.9892590582730894,24.58,2375.0
50,0.02499095442462243,0.9922531512605042,0.9922214197697785,0.036619091317853056,0.9890748167611672,0.9891731284107442,0.9892712341581285,24.69,2375.0
