epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,3.604832500970664,0.028788077731092435,0.018766727639011705,3.5533307780699848,0.05075369935002074,0.018863207129428128,0.04711499048664117,24.89,11008.9
2,3.2750123308486296,0.12726496848739496,0.09812016825938531,2.9078862195588004,0.20315309085880237,0.1676146801913915,0.1974218301340323,19.61,11008.9
3,2.666952499822408,0.24868697478991597,0.22585779179292423,2.475150581217953,0.278937906237035,0.24843171593197683,0.27956238960095753,19.75,11008.9
4,2.3670541017997166,0.30990677521008403,0.29285939438285513,2.25298892876334,0.34338265800027656,0.3298285145639342,0.34544725370198365,19.53,11008.9
5,2.1704631012027003,0.36459427521008403,0.35152468800509346,2.0838109508224782,0.3973171069008436,0.38478056822919476,0.39972524469264487,19.48,11008.9
6,2.008847042292106,0.41537552521008403,0.4059440365105203,1.9020396253080425,0.43230535195685243,0.4197379752333029,0.44104993837422324,19.71,11008.9
7,1.8477195531380277,0.45955882352941174,0.4534453534107059,1.8166002747660075,0.46093209791176876,0.4519446348803421,0.46593866240579423,19.85,11008.9
8,1.713682054471569,0.5023634453781513,0.4979883221607603,1.718464913085987,0.5006223205642373,0.49147615721057036,0.5050171927916459,19.89,11008.9
9,1.6189284975789173,0.5284926470588235,0.5248439762538056,1.5862790121937866,0.5313234683999447,0.5256681916095689,0.533930783793689,19.78,11008.9
10,1.5311183719074024,0.5533416491596639,0.5496047564806912,1.5515233517814153,0.5416954778038999,0.5372821136474348,0.5420651694116866,19.58,11008.9
11,1.4598248676091683,0.5752691701680672,0.5722470892073324,1.4549513527869256,0.580555939704052,0.5827748050139216,0.5828632012030701,19.98,11008.9
12,1.397746345576118,0.596704306722689,0.5938845291817558,1.3665182003752685,0.6024063061817176,0.6012657224759469,0.6034711019389445,19.94,11008.9
13,1.3301900815563041,0.6150538340336135,0.6126959319239983,1.3409209359386225,0.6080763379892131,0.6072853896164637,0.6110810513127525,19.49,11008.9
14,1.2889215866056811,0.6284466911764706,0.6264283917711371,1.3519320434067297,0.6082146314479325,0.6033408292641486,0.6099317523925133,19.27,11008.9
