epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,3.5926004958753825,0.038799894957983194,0.028472033608624603,3.5384053296031275,0.051998340478495365,0.03362630227323539,0.05425788328871012,13.13,3487.9
2,3.3806886432551537,0.10238314075630252,0.0823584645429823,3.211271019764023,0.14935693541695477,0.11843224666187582,0.1388420635774095,12.81,3487.9
3,3.0205300254982057,0.18602284663865545,0.16088650430005816,2.873192341326678,0.22417369658415157,0.19663186451827447,0.2154453430181282,13.07,3487.9
4,2.7103368574831666,0.25682773109243695,0.23185786009658144,2.6394865405030346,0.26538514728253354,0.23709725224900818,0.26290242494513233,19.07,3487.9
5,2.515205391314851,0.2986147584033613,0.27606885520206326,2.496778150924326,0.3021712073018946,0.28321418880923704,0.30222190046891656,13.07,3487.9
6,2.3601120660284987,0.3330816701680672,0.3143549913086669,2.3272469818237624,0.34103166920204675,0.3187226216489554,0.33971514879151476,13.15,3487.9
7,2.2122937210467684,0.36643251050420167,0.34974937336510686,2.195033151535321,0.3714562301203153,0.3572905188656484,0.3711997949135403,13.26,3487.9
8,2.093629123783913,0.3983061974789916,0.38448507327397097,2.089426128420159,0.39579587885493017,0.38022828584744695,0.3972614439415643,13.12,3487.9
9,1.982542481742987,0.42798056722689076,0.41526518607586654,1.988334124900381,0.43493292767252106,0.42258676939563317,0.4332015898954823,13.19,3487.9
10,1.8644170460580778,0.4585084033613445,0.4479878638944245,1.8974281594295288,0.4576130549025031,0.4383165699741943,0.45729401892130045,13.25,3487.9
11,1.7562329839257633,0.4951418067226891,0.4861960802154619,1.7959218018448315,0.4934310607108284,0.49031336896480177,0.49340740959055496,13.29,3487.9
12,1.6538696359185612,0.5286896008403361,0.5210235967179736,1.7117732592002268,0.5199834047849536,0.5159815732521017,0.5197770542860628,13.36,3487.9
13,1.5611461380950542,0.5552127100840336,0.5498293219001187,1.6248009661522962,0.5495782049509058,0.5441240215886092,0.5483847471114043,12.92,3487.9
14,1.4936187197180355,0.5743500525210085,0.5682578635375981,1.5761726945618049,0.5495782049509058,0.5431717550649,0.5530198322765911,12.94,3487.9
15,1.4329602598142224,0.5909926470588235,0.586853591298523,1.5029436680410366,0.579864472410455,0.5786956085819731,0.5819679244786757,13.06,3487.9
16,1.3867199581210352,0.6047794117647058,0.6001623970696787,1.4658537720136995,0.5865025584289864,0.5850738690336248,0.5883899370451011,13.23,3487.9
17,1.3348847066654879,0.6197478991596639,0.6156763710744112,1.442099650129377,0.594661872493431,0.5916775913829097,0.5969863221870855,13.02,3487.9
18,1.3057529836141764,0.6264443277310925,0.6227827450975844,1.4235052867576041,0.5906513621905684,0.5856312786048458,0.5946791498195035,12.83,3487.9
19,1.2634311183160092,0.637047006302521,0.6337135197342879,1.3570511437372421,0.6152675978426221,0.6126375364078497,0.6159675831204809,12.5,3487.9
20,1.2357855574423526,0.6456473214285714,0.6421571168322961,1.3555101973768784,0.6169271193472549,0.6156398981941853,0.6162450269762058,12.74,3487.9
21,1.1982189046234644,0.6569721638655462,0.6534588254882889,1.316026683286288,0.6282671829622459,0.625378198576297,0.6290426899988684,12.53,3487.9
22,1.1747646612279556,0.6644892331932774,0.6612646424591164,1.3141018005842457,0.6256396072465772,0.6221246406452827,0.6283301185857827,12.62,3487.9
23,1.148417939158047,0.6691832983193278,0.6661172279125873,1.2910483836501223,0.6355967362743742,0.6345178980713968,0.6369137787506435,12.69,3487.9
24,1.1261520551032378,0.6772584033613446,0.6744480807861041,1.2702916714350823,0.6415433549993085,0.6384486077943645,0.6422183405846766,12.66,3487.9
25,1.103103088230646,0.6841189600840336,0.6811053840219934,1.2571167715224565,0.644447517632416,0.6418887578364622,0.6454670838586193,12.92,3487.9
26,1.0861820182880433,0.6880580357142857,0.6850797896845269,1.2421477035670965,0.6470750933480847,0.6451949262424603,0.6482358076146515,13.06,3487.9
27,1.0670009395655464,0.6935399159663865,0.6910462770393688,1.2328317234120814,0.6488729083114368,0.6475666769168682,0.6498660534501107,12.66,3487.9
28,1.0486231421222205,0.6987920168067226,0.6959678552284938,1.2114061587843685,0.6556492877886876,0.6537808140049617,0.6563994104797077,12.78,3487.9
29,1.0292500537984512,0.7034860819327731,0.7009160289226679,1.2057500135649653,0.6580002765869174,0.6563044874445684,0.6582678751112102,12.67,3487.9
30,1.0201929787627788,0.7081144957983193,0.7056523779231694,1.2057747259754608,0.6570322223758817,0.653662258198626,0.6558616729885676,13.03,3487.9
31,0.9998905593607607,0.7109703256302521,0.7083037313994343,1.1874308728723337,0.6633937214769742,0.6613644253767491,0.6626918326509122,12.92,3487.9
32,0.9902841538942161,0.7170102415966386,0.7146822343755627,1.1748087533264466,0.6658830037339234,0.6641111719521409,0.6661680725050946,12.77,3487.9
33,0.9735435087139866,0.720063025210084,0.7177297755629488,1.1545351604887137,0.6743189047158069,0.6713458566016588,0.6746294266798324,13.03,3487.9
34,0.9657475382340055,0.7225905987394958,0.7204144745409504,1.1623347239645334,0.6711381551652607,0.6675418072244196,0.6722359008731313,12.62,3487.9
35,0.9546414468468738,0.7283679096638656,0.7264573863819777,1.1451305479713865,0.6772230673489144,0.6746662665294354,0.6779822935897847,13.01,3487.9
36,0.9470897978093443,0.7285320378151261,0.7266284656724805,1.1409795601459283,0.677776241183792,0.6767061596068714,0.6789442567391589,13.22,3487.9
37,0.9365005112495743,0.7315191701680672,0.7292110124100579,1.1345819737666905,0.677776241183792,0.6755364788212137,0.6793260303612733,13.16,3487.9
38,0.9275810984002442,0.7340139180672269,0.7322207391802108,1.1307739239974794,0.6799889365233025,0.6791501682452951,0.6809996921840177,12.94,3487.9
39,0.9219912981786648,0.7388064600840336,0.7369526499942615,1.125752044406575,0.6828930991564099,0.6811735641281178,0.6832474788710361,13.36,3487.9
40,0.9134735299759552,0.7367056197478992,0.7347410664868977,1.1186982027443426,0.6855206748720786,0.6840078883743848,0.6862159697914001,13.32,3487.9
41,0.902126776070154,0.7415966386554622,0.7395173355807734,1.117723833820563,0.6869036094592725,0.6850046286686484,0.6871718012968566,13.23,3487.9
42,0.8989637704456553,0.7435333508403361,0.7414829387028127,1.1137064522256694,0.6874567832941502,0.6861857881836922,0.6882228806993733,12.86,3487.9
43,0.893786742406733,0.7455028886554622,0.743629738304433,1.1096858854627498,0.6889780113400636,0.6872591977562503,0.6898810274957818,12.76,3487.9
44,0.8861606922470221,0.7475380777310925,0.7455923916469954,1.1082780501635106,0.6869036094592725,0.6857393276033817,0.6877482649383804,12.7,3487.9
45,0.8846289575600824,0.7482602415966386,0.7468463564881148,1.1047003428119295,0.6899460655510994,0.687755272348408,0.6903017175669407,12.75,3487.9
46,0.8809084286208914,0.7509191176470589,0.7490385205135353,1.1037394767842208,0.6913290001382935,0.6894443846566686,0.691933990627643,12.79,3487.9
47,0.8769493904434332,0.7509191176470589,0.7490929366132578,1.1036080954200482,0.6913290001382935,0.6896133503994546,0.6919541142876969,12.83,3487.9
48,0.8707846643544045,0.7532497373949579,0.7515479526466184,1.100328613474992,0.6906375328446964,0.688784133298016,0.6916961385385727,12.95,3487.9
49,0.8737370512064766,0.7523306197478992,0.7509648792519146,1.1010087998703693,0.6920204674318905,0.6902176517662526,0.6928833033468724,12.82,3487.9
50,0.8656849430388763,0.7546940651260504,0.7530916643486736,1.1000445623678747,0.6918821739731711,0.6901074054426176,0.6930593805875376,12.74,3487.9
