epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,val_balanced_acc,epoch_time_s,peak_gpu_mb
1,3.622072299989332,0.03079044117647059,0.015514760562534617,3.5955129080566524,0.0268289309915641,0.008288865748688222,0.0281819237077634,35.59,15941.4
2,3.5880672971741494,0.03410582983193277,0.012222368380629931,3.562600686694886,0.028765039413635736,0.004431136690157248,0.033073810194554576,31.41,15941.4
3,3.580081210416906,0.040277048319327734,0.010999511438070708,3.556622788382177,0.04771124325819389,0.004579454464587383,0.03288305291371761,31.76,15941.4
4,3.574850517160752,0.0468093487394958,0.010518406600571732,3.553954818703429,0.049094177845387915,0.010539654637184809,0.036924968462636494,31.97,15941.4
5,3.568608746809118,0.04648109243697479,0.011482405414023384,3.537331163166074,0.0537961554418476,0.011637967638404823,0.04208487622908355,32.04,15941.4
6,3.557812798924807,0.0469734768907563,0.014503418425109575,3.5080771703077804,0.06264693679988936,0.017181475513284847,0.04986365145708545,32.23,15941.4
7,3.5391385755619083,0.04920561974789916,0.015519848103114933,3.4717213763288566,0.07730604342414604,0.02730174790279041,0.06846475378022299,31.98,15941.4
8,3.4581436489810464,0.05632878151260504,0.030512889610670262,3.2083698715053806,0.08781634628682064,0.04143375091692343,0.08666288718516987,31.87,15941.4
9,3.381887279638723,0.06213891806722689,0.03683470455619704,3.1302295120536265,0.0909970958373669,0.049521012879033204,0.0924505605435195,31.81,15941.4
10,3.3531944290930484,0.06483061974789917,0.0356687385591293,3.068803371424959,0.13884663255428017,0.0785867973195487,0.14136274348626549,31.9,15941.4
11,3.319180530660293,0.07277442226890757,0.0450515156275254,2.9730483494825735,0.15143133729774583,0.09277808794318124,0.1522624760171676,31.4,15941.4
12,3.2835144956572715,0.0741202731092437,0.050575358147607274,2.9800112134703727,0.18517494122528005,0.1423500783570732,0.18067347494237215,31.54,15941.4
13,3.2617045450611273,0.07871586134453781,0.05358578378128343,2.877595907193367,0.2055040796570322,0.14769387945375367,0.2027037965577088,31.74,15941.4
14,3.2143819352157976,0.08862920168067227,0.06476402805722105,2.7811286038934337,0.21214216567556354,0.17016157972129695,0.21180871745234442,31.92,15941.4
15,3.1633246626172746,0.09650735294117647,0.07175329858975896,2.6989015070601727,0.246300649979256,0.19627010938887254,0.23732687664296687,31.7,15941.4
16,3.142609958889104,0.1014640231092437,0.07346519040061328,2.6988549381185414,0.2411837920066381,0.19394077875571386,0.22992031586698752,31.98,15941.4
17,3.1089293115279255,0.10760241596638656,0.08568525352565633,2.661060485383515,0.2711934725487484,0.2251558893856673,0.2624927550837258,32.09,15941.4
18,3.0395739278873477,0.11886160714285714,0.09682835311536554,2.370886749918572,0.33107454017424975,0.2760791645958383,0.32530072544397437,31.92,15941.4
19,2.908762847675997,0.1483718487394958,0.12833802639553135,2.138550326069465,0.42774166781911216,0.3996726439403616,0.4285754020699093,31.84,15941.4
20,2.7854045238815437,0.17725840336134455,0.15601198955986867,2.0625051785069304,0.4408795463974554,0.42161880303191007,0.4415216733719856,31.99,15941.4
21,2.69215006587886,0.19600183823529413,0.17566133379326804,1.9080275127690225,0.496058636426497,0.487531368413918,0.5000538714632113,31.87,15941.4
22,2.6348576986489176,0.20637473739495799,0.1877226021810408,1.7852592204323021,0.5035264831973447,0.4793004664856258,0.5078679342526498,32.05,15941.4
23,2.552439968125159,0.22429753151260504,0.2053715674796745,1.773212200559005,0.5197068178675148,0.5131562853755294,0.52828277596515,31.67,15941.4
24,2.5012038375149253,0.234046743697479,0.21459222710059303,1.7553328469224596,0.48084635596736275,0.46520217323735363,0.4881417228202024,31.71,15941.4
25,2.466159508007915,0.24487920168067226,0.22543756148686808,1.6345377493788305,0.5322915226109804,0.5214162694518777,0.5363395644580885,31.75,15941.4
26,2.4040984506366634,0.258469012605042,0.2374834207884749,1.5443299324610407,0.5495782049509058,0.5346451466198677,0.5602033649954189,32.18,15941.4
27,2.3510587816478825,0.27120535714285715,0.25141219689805394,1.4765109731323112,0.5761305490250311,0.5587384413534248,0.5818307054063857,31.56,15941.4
28,2.279872485569545,0.2894564075630252,0.2706524356255857,1.396033368834716,0.6127783155856728,0.6035664504525355,0.619404912980683,31.64,15941.4
29,2.205243479303953,0.3107602415966387,0.2935764813389208,1.3424317908969563,0.6053104688148251,0.5932978378521081,0.6114396300261169,31.57,15941.4
30,2.152542969759773,0.3197544642857143,0.3023171065779557,1.3235336656376562,0.6155441847600609,0.5986837640940098,0.6198066270886988,31.65,15941.4
31,2.1233660513613404,0.32819065126050423,0.31117822240906634,1.2634922251498908,0.6448623980085741,0.6385087408075243,0.6517015874588841,31.73,15941.4
32,2.074393145176543,0.3434545693277311,0.3285544287015901,1.1846171988275038,0.668510579449592,0.6630674251901975,0.6752577504912713,32.19,15941.4
33,2.0357830053617976,0.34919905462184875,0.3331312291206949,1.1474735997158731,0.6686488729083114,0.6616521128242804,0.674732367082074,31.51,15941.4
34,2.0085741191351114,0.3599330357142857,0.34572910770978255,1.1144481892078648,0.6921587608906099,0.6880341986569349,0.6992589719653398,31.84,15941.4
35,1.9696551811795275,0.3728335084033613,0.36046837627480416,1.1281797701747664,0.6953395104411562,0.6990764387155519,0.7017710509460504,31.56,15941.4
36,1.9415441741462516,0.38445378151260506,0.37218614030898683,1.105296658853033,0.6815101645692159,0.674473397324971,0.6853457941097243,31.8,15941.4
37,1.913711129116411,0.39177389705882354,0.3799446847145204,1.0384229209524949,0.7184345180472964,0.7135623814196154,0.723836805759335,31.87,15941.4
38,1.865349648379478,0.40106355042016806,0.38965149545905486,1.0193649462901149,0.7174664638362606,0.714101889866077,0.7205163276869693,32.2,15941.4
39,1.8301354015574736,0.41481748949579833,0.40384369848374296,0.9594961724378908,0.7377956022680128,0.733809100916227,0.741657107040083,31.84,15941.4
